Date,Open,High,Low,Close,Volume
2024-11-01,48.119998931884766,48.66999816894531,47.47999954223633,47.83000183105469,1602800
2024-11-04,47.77000045776367,48.4900016784668,47.5,48.369998931884766,1534900
2024-11-05,48.130001068115234,49.56999969482422,48.130001068115234,49.54999923706055,1306200
2024-11-06,51.5,51.79999923706055,49.22999954223633,49.869998931884766,2897400
2024-11-07,53.439998626708984,56.36000061035156,52.900001525878906,54.0,4021200
2024-11-08,53.540000915527344,54.7599983215332,53.189998626708984,54.41999816894531,2033600
2024-11-11,55.0099983215332,56.15999984741211,54.650001525878906,55.86000061035156,1470200
2024-11-12,55.900001525878906,56.029998779296875,55.25,55.68000030517578,1368700
2024-11-13,56.119998931884766,56.34000015258789,54.970001220703125,55.31999969482422,1431400
2024-11-14,55.33000183105469,55.66999816894531,54.5099983215332,54.91999816894531,939000
2024-11-15,54.9900016784668,55.209999084472656,54.04999923706055,54.13999938964844,1170400
2024-11-18,54.02000045776367,54.689998626708984,53.849998474121094,54.25,1189100
2024-11-19,53.470001220703125,53.7599983215332,52.709999084472656,53.58000183105469,1021100
2024-11-20,53.349998474121094,53.84000015258789,53.04999923706055,53.5099983215332,1091500
2024-11-21,53.63999938964844,54.47999954223633,53.11000061035156,54.400001525878906,955300
2024-11-22,54.7599983215332,55.34000015258789,54.66999816894531,54.7400016784668,1640000
2024-11-25,55.560001373291016,58.439998626708984,55.560001373291016,57.86000061035156,2034100
2024-11-26,57.310001373291016,57.369998931884766,55.939998626708984,56.029998779296875,1899400
2024-11-27,56.54999923706055,57.11000061035156,55.61000061035156,55.810001373291016,1259500
2024-11-29,56.09000015258789,56.310001373291016,55.5099983215332,55.97999954223633,887300
2024-12-02,56.08000183105469,56.560001373291016,55.58000183105469,56.119998931884766,1973100
2024-12-03,56.4900016784668,56.77000045776367,55.5099983215332,56.2400016784668,1735300
2024-12-04,55.849998474121094,56.119998931884766,55.470001220703125,56.0,938500
2024-12-05,56.099998474121094,56.099998474121094,54.939998626708984,55.22999954223633,1207500
2024-12-06,55.90999984741211,55.9900016784668,54.7400016784668,55.0099983215332,1063900
2024-12-09,55.029998779296875,55.70000076293945,54.849998474121094,55.470001220703125,1808500
2024-12-10,55.400001525878906,55.7400016784668,54.209999084472656,55.279998779296875,1681300
2024-12-11,55.70000076293945,55.810001373291016,55.25,55.470001220703125,1248400
2024-12-12,55.31999969482422,57.150001525878906,55.18000030517578,56.709999084472656,1839900
2024-12-13,56.75,57.9900016784668,56.689998626708984,57.86000061035156,1703700
2024-12-16,57.7400016784668,58.119998931884766,57.04999923706055,57.18000030517578,1168900
2024-12-17,56.77000045776367,57.060001373291016,55.970001220703125,56.95000076293945,1446900
2024-12-18,57.0,57.68000030517578,55.06999969482422,55.06999969482422,1804500
2024-12-19,55.150001525878906,55.91999816894531,54.779998779296875,55.029998779296875,1884600
2024-12-20,55.029998779296875,56.060001373291016,54.880001068115234,55.439998626708984,3346300
2024-12-23,55.29999923706055,55.70000076293945,54.900001525878906,55.529998779296875,1038000
2024-12-24,55.83000183105469,56.08000183105469,55.310001373291016,56.0099983215332,254300
2024-12-26,55.709999084472656,56.04999923706055,55.16999816894531,55.83000183105469,765200
2024-12-27,55.41999816894531,55.869998931884766,54.630001068115234,55.029998779296875,669800
2024-12-30,54.61000061035156,57.2599983215332,54.22999954223633,56.97999954223633,2271500
2024-12-31,57.150001525878906,57.54999923706055,56.63999938964844,56.689998626708984,1367000
2025-01-02,57.130001068115234,57.189998626708984,55.77000045776367,55.81999969482422,1449000
2025-01-03,56.09000015258789,56.33000183105469,55.36000061035156,55.7400016784668,1060500
2025-01-06,56.04999923706055,56.779998779296875,55.36000061035156,55.5,1109800
2025-01-07,55.63999938964844,55.869998931884766,54.41999816894531,54.97999954223633,1071000
2025-01-08,54.34000015258789,55.27000045776367,53.540000915527344,55.119998931884766,762300
2025-01-10,54.5099983215332,55.77000045776367,54.5099983215332,55.13999938964844,1022400
2025-01-13,54.81999969482422,56.06999969482422,54.650001525878906,56.06999969482422,1138500
2025-01-14,56.06999969482422,57.02000045776367,56.04999923706055,56.70000076293945,1181600
2025-01-15,57.79999923706055,58.22999954223633,57.349998474121094,57.63999938964844,1171900
2025-01-16,57.900001525878906,59.599998474121094,57.66999816894531,59.540000915527344,1796600
2025-01-17,59.939998626708984,60.15999984741211,59.45000076293945,59.599998474121094,1178700
2025-01-21,59.880001068115234,61.279998779296875,59.66999816894531,61.11000061035156,1543000
2025-01-22,61.459999084472656,61.599998474121094,60.38999938964844,60.650001525878906,1237500
2025-01-23,60.40999984741211,60.40999984741211,59.36000061035156,60.2599983215332,1329300
2025-01-24,60.2400016784668,60.25,59.29999923706055,60.06999969482422,1952800
2025-01-27,59.27000045776367,60.68000030517578,59.27000045776367,59.65999984741211,1787100
2025-01-28,59.5,61.13999938964844,59.279998779296875,60.619998931884766,3700400
2025-01-29,61.880001068115234,62.869998931884766,60.58000183105469,62.029998779296875,2920600
2025-01-30,62.43000030517578,64.6500015258789,62.43000030517578,64.37000274658203,2937600
2025-01-31,64.0199966430664,64.48999786376953,62.97999954223633,63.13999938964844,2064700
2025-02-03,65.62999725341797,68.52999877929688,65.1500015258789,66.91999816894531,8485200
2025-02-04,66.5,67.45999908447266,64.43000030517578,64.79000091552734,5932700
2025-02-05,65.45999908447266,66.69000244140625,63.849998474121094,66.51000213623047,4493600
2025-02-06,66.55999755859375,66.87999725341797,65.0,65.26000213623047,3086700
2025-02-07,65.26000213623047,65.5999984741211,64.20999908447266,64.44000244140625,2275700
2025-02-10,64.44000244140625,64.93000030517578,64.08999633789062,64.75,2209300
2025-02-11,65.93000030517578,66.7699966430664,65.38999938964844,66.58000183105469,4070300
2025-02-12,65.04000091552734,66.55000305175781,64.70999908447266,66.5,2391200
2025-02-13,66.58999633789062,68.4800033569336,66.29000091552734,68.44000244140625,2773900
2025-02-14,68.95999908447266,69.55000305175781,68.30000305175781,68.77999877929688,2993300
2025-02-18,68.0,69.87000274658203,67.37999725341797,69.1500015258789,1578600
2025-02-19,68.9800033569336,68.9800033569336,66.29000091552734,66.80000305175781,4392200
2025-02-20,65.4800033569336,68.9800033569336,64.87999725341797,65.2300033569336,2565800
2025-02-21,63.880001068115234,66.08999633789062,62.849998474121094,63.29999923706055,2979400
2025-02-24,63.349998474121094,64.9800033569336,63.349998474121094,63.880001068115234,3617000
2025-02-25,64.16999816894531,65.63999938964844,63.869998931884766,65.12999725341797,3143200
2025-02-26,65.33000183105469,66.0,64.4800033569336,64.56999969482422,2515700
2025-02-27,64.58999633789062,65.37999725341797,62.880001068115234,62.939998626708984,2146000
2025-02-28,63.38999938964844,64.31999969482422,62.22999954223633,63.880001068115234,2660200
2025-03-03,63.86000061035156,64.16999816894531,62.02000045776367,62.5099983215332,3304400
2025-03-04,61.61000061035156,62.88999938964844,59.810001373291016,61.790000915527344,3404300
2025-03-05,62.04999923706055,62.72999954223633,61.20000076293945,62.189998626708984,2913700
2025-03-06,61.349998474121094,62.02000045776367,58.61000061035156,58.630001068115234,4646900
2025-03-07,58.380001068115234,58.5,55.27000045776367,57.16999816894531,4401800
2025-03-10,56.54999923706055,57.119998931884766,54.599998474121094,55.33000183105469,5603700
2025-03-11,55.439998626708984,56.97999954223633,55.060001373291016,55.91999816894531,4473100
2025-03-12,56.68000030517578,56.90999984741211,55.66999816894531,56.150001525878906,3321200
2025-03-13,55.86000061035156,56.40999984741211,54.560001373291016,54.939998626708984,5880700
2025-03-14,55.599998474121094,55.900001525878906,54.63999938964844,55.310001373291016,3024500
2025-03-17,55.310001373291016,57.11000061035156,54.720001220703125,56.40999984741211,3129800
2025-03-18,56.150001525878906,56.540000915527344,54.72999954223633,55.0,5130000
2025-03-19,53.77000045776367,56.439998626708984,53.77000045776367,56.20000076293945,3454400
