Date,Open,High,Low,Close,Volume
2025-02-10,250.58999633789062,254.27999877929688,245.77000427246094,252.89999389648438,1003600
2025-02-11,249.3800048828125,253.22000122070312,248.66000366210938,253.0,796400
2025-02-12,248.17999267578125,255.39999389648438,247.55999755859375,254.36000061035156,1250800
2025-02-13,255.3000030517578,257.25,249.9199981689453,250.8699951171875,1697500
2025-02-14,251.4199981689453,255.16000366210938,249.14999389648438,249.5,943600
2025-02-18,249.5,250.22000122070312,245.0500030517578,246.6699981689453,902100
2025-02-19,245.0,246.25,242.63999938964844,243.24000549316406,1202900
2025-02-20,242.3000030517578,244.02000427246094,239.6999969482422,241.22000122070312,1258700
2025-02-21,240.44000244140625,240.72999572753906,234.32000732421875,238.02999877929688,849900
2025-02-24,238.94000244140625,242.10000610351562,236.16000366210938,239.8699951171875,1006700
2025-02-25,239.47000122070312,246.66000366210938,239.47000122070312,245.38999938964844,1569200
2025-02-26,245.89999389648438,247.27000427246094,242.8300018310547,243.6199951171875,913400
2025-02-27,243.27000427246094,246.25999450683594,241.52999877929688,242.6199951171875,732000
2025-02-28,242.30999755859375,245.3699951171875,240.30999755859375,245.1999969482422,960600
2025-03-03,245.22000122070312,247.27000427246094,242.55999755859375,244.50999450683594,892100
2025-03-04,244.2100067138672,246.77000427246094,241.36000061035156,243.1300048828125,1099200
2025-03-05,242.47000122070312,245.3000030517578,240.49000549316406,244.9199981689453,827400
2025-03-06,241.4199981689453,246.5800018310547,240.32000732421875,245.75999450683594,1031400
2025-03-07,245.60000610351562,255.0500030517578,245.5800018310547,254.69000244140625,1352900
2025-03-10,251.77000427246094,260.5199890136719,248.9499969482422,249.9199981689453,1653500
2025-03-11,250.25999450683594,250.77000427246094,239.32000732421875,239.4499969482422,1044200
2025-03-12,239.10000610351562,240.7100067138672,231.39999389648438,239.3800048828125,1425700
2025-03-13,235.92999267578125,237.4499969482422,233.9199981689453,236.72999572753906,940600
2025-03-14,236.50999450683594,238.33999633789062,235.00999450683594,235.9199981689453,1017800
2025-03-17,237.8300018310547,241.6300048828125,237.39999389648438,240.25999450683594,752400
2025-03-18,238.44000244140625,238.44000244140625,233.38999938964844,235.6300048828125,1012900
2025-03-19,237.24000549316406,242.33999633789062,236.67999267578125,242.25999450683594,1550000
2025-03-20,244.44000244140625,245.94000244140625,240.57000732421875,243.4499969482422,1342200
2025-03-21,242.6699981689453,244.66000366210938,239.3699951171875,244.0,1391100
2025-03-24,245.50999450683594,247.8699951171875,243.36000061035156,245.36000061035156,1169400
2025-03-25,245.02999877929688,245.8699951171875,241.69000244140625,243.32000732421875,1411600
2025-03-26,243.11000061035156,246.25999450683594,240.30999755859375,241.72999572753906,731300
2025-03-27,241.89999389648438,244.6999969482422,240.41000366210938,243.80999755859375,621700
2025-03-28,243.92999267578125,244.3699951171875,239.85000610351562,240.3300018310547,664300
2025-03-31,242.07000732421875,244.8000030517578,238.44000244140625,243.55999755859375,737100
2025-04-01,243.55999755859375,244.5399932861328,240.32000732421875,243.86000061035156,733000
2025-04-02,242.0,248.1699981689453,241.0,247.57000732421875,908000
2025-04-03,242.25999450683594,245.75,231.27000427246094,231.8000030517578,1281300
2025-04-04,225.0,226.35000610351562,209.88999938964844,210.07000732421875,2944300
2025-04-07,207.9499969482422,218.9499969482422,202.22999572753906,208.69000244140625,2018700
2025-04-08,215.16000366210938,216.55999755859375,202.00999450683594,205.5,1305400
2025-04-09,201.11000061035156,226.1300048828125,199.97999572753906,224.44000244140625,1579600
2025-04-10,221.9499969482422,221.9499969482422,209.24000549316406,217.72999572753906,1376400
2025-04-11,215.85000610351562,220.5800018310547,210.39999389648438,220.24000549316406,1593600
2025-04-14,224.5500030517578,226.5800018310547,221.8699951171875,224.32000732421875,891600
2025-04-15,224.3000030517578,227.97999572753906,223.30999755859375,225.5500030517578,867500
2025-04-16,223.5800018310547,225.9499969482422,217.13999938964844,219.27999877929688,1269100
2025-04-17,218.91000366210938,223.38999938964844,216.9199981689453,221.25,1458600
2025-04-21,217.88999938964844,221.42999267578125,213.5500030517578,215.2899932861328,1475900
2025-04-22,241.27000427246094,248.82000732421875,232.72999572753906,245.0800018310547,1994900
2025-04-23,248.8800048828125,255.41000366210938,246.8800048828125,249.30999755859375,1372200
2025-04-24,251.64999389648438,258.5,247.02000427246094,257.20001220703125,1185400
2025-04-25,257.9200134277344,259.8299865722656,254.22000122070312,256.4800109863281,1118400
2025-04-28,256.6099853515625,259.0799865722656,253.3699951171875,256.3299865722656,690900
2025-04-29,255.05999755859375,259.1400146484375,255.02000427246094,258.6600036621094,848800
2025-04-30,256.3999938964844,260.79998779296875,253.7899932861328,260.1300048828125,958600
2025-05-01,258.7300109863281,263.260009765625,256.7099914550781,260.6099853515625,773600
2025-05-02,264.29998779296875,266.6000061035156,262.8399963378906,264.3299865722656,789000
