Date,Open,High,Low,Close,Volume
2025-02-10,205.85000610351562,206.97999572753906,203.0,203.5,7038700
2025-02-11,202.25,203.10000610351562,199.75,201.6199951171875,6509700
2025-02-12,199.4600067138672,203.9499969482422,196.8000030517578,202.17999267578125,7207800
2025-02-13,202.6300048828125,205.64999389648438,201.25,203.58999633789062,7198800
2025-02-14,204.10000610351562,207.14999389648438,203.92999267578125,206.3000030517578,4791700
2025-02-18,205.44000244140625,207.27000427246094,202.77999877929688,204.52999877929688,5589000
2025-02-19,203.4600067138672,205.5800018310547,201.2100067138672,204.97999572753906,4572700
2025-02-20,206.57000732421875,211.05999755859375,205.66000366210938,207.9499969482422,4718400
2025-02-21,210.61000061035156,213.63999938964844,209.39999389648438,210.22999572753906,6217000
2025-02-24,209.61000061035156,212.6999969482422,207.9499969482422,211.13999938964844,4878100
2025-02-25,210.89999389648438,212.13999938964844,209.4499969482422,210.41000366210938,5209500
2025-02-26,210.07000732421875,212.0,208.25999450683594,209.44000244140625,4746900
2025-02-27,207.94000244140625,209.99000549316406,204.14999389648438,205.7100067138672,4494000
2025-02-28,207.0500030517578,208.10000610351562,204.94000244140625,207.75999450683594,3819000
2025-03-03,209.4600067138672,209.49000549316406,204.86000061035156,205.69000244140625,3223000
2025-03-04,205.67999267578125,208.25999450683594,202.38999938964844,205.91000366210938,5652400
2025-03-05,205.44000244140625,211.8300018310547,204.94000244140625,210.55999755859375,5137100
2025-03-06,210.72000122070312,216.14999389648438,209.66000366210938,214.80999755859375,5829400
2025-03-07,213.33999633789062,215.1300048828125,209.77999877929688,212.07000732421875,5937300
2025-03-10,209.19000244140625,211.22000122070312,204.74000549316406,205.22999572753906,5709600
2025-03-11,205.1699981689453,207.8699951171875,202.64999389648438,205.61000061035156,4400800
2025-03-12,205.52000427246094,208.75,203.88999938964844,204.9600067138672,3316400
2025-03-13,204.05999755859375,206.82000732421875,203.22000122070312,204.08999633789062,2456200
2025-03-14,206.1300048828125,211.9199981689453,205.11000061035156,210.74000549316406,4183000
2025-03-17,211.3699951171875,213.77999877929688,210.85000610351562,212.60000610351562,3156900
2025-03-18,213.60000610351562,213.60000610351562,210.52999877929688,212.77999877929688,2467000
2025-03-19,211.97999572753906,212.39999389648438,208.64999389648438,210.25999450683594,4125300
2025-03-20,210.24000549316406,211.64999389648438,207.5,210.25,2651200
2025-03-21,210.72999572753906,212.55999755859375,208.38999938964844,211.36000061035156,6457700
2025-03-24,213.0,215.38999938964844,211.25999450683594,212.8000030517578,3615100
2025-03-25,212.85000610351562,214.19000244140625,210.3699951171875,212.39999389648438,3077200
2025-03-26,211.05999755859375,213.77000427246094,208.58999633789062,210.41000366210938,2669300
2025-03-27,210.14999389648438,212.22000122070312,207.72999572753906,210.11000061035156,2989700
2025-03-28,210.07000732421875,210.3000030517578,205.35000610351562,205.85000610351562,2389900
2025-03-31,204.4600067138672,206.1300048828125,199.14999389648438,205.0,3809500
2025-04-01,205.0,205.0500030517578,199.77999877929688,200.38999938964844,3020000
2025-04-02,199.24000549316406,205.47999572753906,199.24000549316406,205.16000366210938,2974500
2025-04-03,202.3000030517578,204.5800018310547,197.5,197.89999389648438,5413100
2025-04-04,195.4600067138672,195.4600067138672,181.1999969482422,181.77000427246094,7117800
2025-04-07,176.4199981689453,187.35000610351562,171.9199981689453,180.6199951171875,8557900
2025-04-08,185.0399932861328,186.5,171.8699951171875,174.63999938964844,5664500
2025-04-09,172.05999755859375,192.86000061035156,171.0,191.88999938964844,8180400
2025-04-10,192.4499969482422,192.4499969482422,175.50999450683594,180.75999450683594,6293500
2025-04-11,181.13999938964844,190.10000610351562,178.77999877929688,188.72999572753906,4764000
2025-04-14,192.88999938964844,193.9499969482422,190.38999938964844,192.97000122070312,4039300
2025-04-15,192.1999969482422,194.99000549316406,188.55999755859375,189.9199981689453,3505100
2025-04-16,192.4600067138672,195.9499969482422,189.1300048828125,190.66000366210938,3620300
2025-04-17,188.99000549316406,189.74000549316406,185.8300018310547,186.8300018310547,3667700
2025-04-21,185.27999877929688,185.63999938964844,181.94000244140625,184.9600067138672,4857600
2025-04-22,198.24000549316406,199.63999938964844,191.82000732421875,192.07000732421875,6687700
2025-04-23,200.02000427246094,205.11000061035156,196.00999450683594,196.30999755859375,6494100
2025-04-24,196.6999969482422,196.94000244140625,193.25,196.5,4453400
2025-04-25,196.64999389648438,198.27999877929688,193.9499969482422,197.13999938964844,2608700
2025-04-28,198.8300018310547,199.44000244140625,194.2899932861328,195.91000366210938,2715100
2025-04-29,196.36000061035156,199.47999572753906,195.0500030517578,198.92999267578125,3719900
2025-04-30,198.7899932861328,199.9600067138672,196.89999389648438,199.3300018310547,3729600
2025-05-01,198.3800048828125,200.32000732421875,196.27999877929688,196.7100067138672,3687500
2025-05-02,200.89999389648438,202.82000732421875,198.0800018310547,199.0500030517578,3159100
2025-05-05,198.17999267578125,200.1999969482422,196.00999450683594,197.39999389648438,1915600
2025-05-06,195.83999633789062,197.58999633789062,189.88999938964844,190.0500030517578,4479800
2025-05-07,191.66000366210938,193.97999572753906,189.6699981689453,193.08999633789062,2902600
2025-05-08,193.80999755859375,197.77000427246094,192.6199951171875,194.82000732421875,3612600
2025-05-09,194.32000732421875,195.57000732421875,189.32000732421875,189.72999572753906,4535800
2025-05-12,193.74000549316406,200.9499969482422,192.52000427246094,200.8300018310547,7207100
2025-05-13,200.9199981689453,201.72000122070312,196.36000061035156,196.61000061035156,2648300
2025-05-14,197.3000030517578,197.6300048828125,187.4600067138672,187.82000732421875,4489200
2025-05-15,186.69000244140625,191.2100067138672,180.19000244140625,190.9499969482422,6579400
2025-05-16,191.64999389648438,196.41000366210938,189.50999450683594,196.11000061035156,3868600
2025-05-19,194.22000122070312,196.5,193.67999267578125,196.41000366210938,2724500
2025-05-20,195.66000366210938,198.16000366210938,195.44000244140625,197.77000427246094,2873100
2025-05-21,195.74000549316406,195.74000549316406,186.4499969482422,186.80999755859375,5613100
2025-05-22,185.69000244140625,188.41000366210938,184.32000732421875,187.47999572753906,3104400
2025-05-23,184.36000061035156,185.99000549316406,183.0500030517578,184.5399932861328,2814200
2025-05-27,187.60000610351562,190.16000366210938,186.99000549316406,189.17999267578125,2990600
2025-05-28,188.80999755859375,191.3000030517578,188.57000732421875,189.00999450683594,2879200
2025-05-29,191.4499969482422,192.49000549316406,188.6300048828125,190.47000122070312,2814500
2025-05-30,190.0,190.99000549316406,187.77999877929688,189.89999389648438,6514200
2025-06-02,188.22000122070312,190.25,187.0,189.22999572753906,3027700
2025-06-03,188.1699981689453,192.9600067138672,186.0,192.05999755859375,3525700
2025-06-04,193.0,195.66000366210938,192.0500030517578,193.0800018310547,2596800
