Date,Open,High,Low,Close,Volume
2025-02-12,39.970001220703125,40.029998779296875,38.90299987792969,39.310001373291016,19220100
2025-02-13,38.150001525878906,39.65999984741211,37.84000015258789,39.59000015258789,10155800
2025-02-14,42.0099983215332,42.220001220703125,40.97999954223633,41.380001068115234,13326400
2025-02-18,40.185001373291016,40.20000076293945,38.7599983215332,38.90999984741211,18769400
2025-02-19,39.22999954223633,39.334999084472656,38.59000015258789,39.189998626708984,10187000
2025-02-20,41.46500015258789,42.93000030517578,40.47999954223633,41.189998626708984,20897000
2025-02-21,41.7400016784668,43.630001068115234,41.540000915527344,42.41999816894531,22998400
2025-02-24,40.7599983215332,40.9900016784668,38.83000183105469,39.310001373291016,27908900
2025-02-25,39.95000076293945,40.560001373291016,39.77000045776367,40.06999969482422,16079900
2025-02-26,42.79999923706055,43.5,42.17499923706055,42.529998779296875,16965200
2025-02-27,42.915000915527344,43.334999084472656,42.040000915527344,42.540000915527344,10789800
2025-02-28,40.96500015258789,41.91999816894531,40.900001525878906,41.900001525878906,9714300
2025-03-03,41.290000915527344,41.689998626708984,39.959999084472656,40.2400016784668,15436500
2025-03-04,40.6150016784668,41.630001068115234,40.310001373291016,40.95000076293945,11817500
2025-03-05,42.439998626708984,43.900001525878906,41.91999816894531,43.7599983215332,19302200
2025-03-06,44.72999954223633,46.44499969482422,42.689998626708984,43.91999816894531,46754400
2025-03-07,43.290000915527344,43.74800109863281,41.75,42.290000915527344,22241500
2025-03-10,41.15999984741211,41.79999923706055,40.20000076293945,40.63999938964844,16387300
2025-03-11,41.54999923706055,41.790000915527344,40.36000061035156,40.75,13318500
2025-03-12,40.25,40.66999816894531,39.62099838256836,40.369998931884766,11662000
2025-03-13,40.51499938964844,42.150001525878906,40.492000579833984,41.2400016784668,16393200
2025-03-14,43.0,43.380001068115234,42.68000030517578,43.15999984741211,12370500
2025-03-17,43.41999816894531,45.279998779296875,43.29999923706055,45.209999084472656,15971300
2025-03-18,45.67499923706055,45.75,44.689998626708984,44.91999816894531,10885800
2025-03-19,45.279998779296875,45.380001068115234,44.2599983215332,44.83000183105469,6523000
2025-03-20,42.58000183105469,43.5890007019043,42.40999984741211,42.97999954223633,17561100
2025-03-21,42.08000183105469,42.459999084472656,41.88999938964844,42.2400016784668,10837900
2025-03-24,42.52000045776367,42.810001373291016,42.029998779296875,42.56999969482422,8128800
2025-03-25,41.75,42.619998931884766,41.36000061035156,41.470001220703125,11454900
2025-03-26,41.84000015258789,42.29999923706055,41.470001220703125,41.779998779296875,9373000
2025-03-27,41.9900016784668,43.380001068115234,41.79999923706055,42.88999938964844,9563600
2025-03-28,41.9900016784668,42.20500183105469,41.435001373291016,41.58000183105469,6737900
2025-03-31,40.86000061035156,41.314998626708984,40.54999923706055,41.119998931884766,7232100
2025-04-01,41.310001373291016,41.689998626708984,41.06999969482422,41.31999969482422,11027700
2025-04-02,41.220001220703125,41.474998474121094,40.67499923706055,41.09000015258789,6850400
2025-04-03,39.290000915527344,40.2599983215332,39.209999084472656,39.900001525878906,10969200
2025-04-04,36.39500045776367,36.90800094604492,34.86000061035156,36.810001373291016,25781400
2025-04-07,34.415000915527344,36.970001220703125,33.52000045776367,34.91999816894531,28861900
2025-04-08,35.709999084472656,35.94499969482422,32.71500015258789,33.02000045776367,26493200
2025-04-09,33.3849983215332,35.650001525878906,33.029998779296875,35.07500076293945,26784500
2025-04-10,36.025001525878906,37.16999816894531,34.9900016784668,35.58000183105469,24546400
2025-04-11,36.2400016784668,36.70000076293945,35.08000183105469,36.41999816894531,22648300
2025-04-14,37.71500015258789,39.27000045776367,37.650001525878906,38.18000030517578,18710200
2025-04-15,37.755001068115234,37.7599983215332,37.16999816894531,37.439998626708984,12425900
2025-04-16,35.93000030517578,36.150001525878906,35.04999923706055,35.33000183105469,16172100
2025-04-17,35.58000183105469,35.775001525878906,34.689998626708984,34.720001220703125,13869900
2025-04-21,34.15999984741211,34.2400016784668,33.08000183105469,34.060001373291016,14714100
2025-04-22,33.8849983215332,34.2599983215332,33.29999923706055,33.66999816894531,25811300
2025-04-23,34.21500015258789,34.81999969482422,33.470001220703125,33.560001373291016,20795800
2025-04-24,32.31999969482422,32.599998474121094,31.895000457763672,32.470001220703125,25415800
2025-04-25,31.989999771118164,32.584999084472656,31.799999237060547,32.529998779296875,14425400
2025-04-28,32.595001220703125,33.17499923706055,32.349998474121094,32.70000076293945,14246600
2025-04-29,32.98500061035156,33.209999084472656,32.845001220703125,32.880001068115234,10406600
2025-04-30,32.58000183105469,32.66999816894531,31.940000534057617,32.619998931884766,12113100
2025-05-01,32.779998779296875,33.06999969482422,32.525001525878906,32.849998474121094,6796800
2025-05-02,34.369998931884766,34.64500045776367,33.86000061035156,34.470001220703125,12543600
2025-05-05,34.025001525878906,34.45500183105469,33.95000076293945,34.060001373291016,6749300
2025-05-06,34.040000915527344,34.310001373291016,33.939998626708984,34.060001373291016,11487300
2025-05-07,33.599998474121094,33.91999816894531,33.369998931884766,33.81999969482422,6926300
2025-05-08,34.09000015258789,34.369998931884766,33.68000030517578,34.119998931884766,6830800
2025-05-09,34.099998474121094,34.38999938964844,33.81999969482422,33.86000061035156,6691000
2025-05-12,35.900001525878906,36.2400016784668,35.55500030517578,36.04999923706055,21421300
2025-05-13,36.064998626708984,38.08000183105469,35.31999969482422,37.25,39429000
2025-05-14,36.790000915527344,37.0,35.540000915527344,35.72999954223633,16957400
2025-05-15,34.91400146484375,34.970001220703125,33.95000076293945,34.349998474121094,19620600
2025-05-16,33.880001068115234,33.91999816894531,33.46500015258789,33.54999923706055,13346200
2025-05-19,33.22999954223633,33.70000076293945,33.029998779296875,33.689998626708984,7112600
2025-05-20,34.08000183105469,34.459999084472656,33.8849983215332,33.95000076293945,10704900
2025-05-21,34.220001220703125,34.29999923706055,33.54499816894531,33.650001525878906,8321400
2025-05-22,33.599998474121094,33.970001220703125,33.279998779296875,33.689998626708984,8963600
2025-05-23,33.25,33.53499984741211,33.099998474121094,33.349998474121094,6530900
