Date,Open,High,Low,Close,Volume
2025-02-10,206.0,209.8800048828125,205.27000427246094,208.42999267578125,1201900
2025-02-11,209.25999450683594,209.25999450683594,206.1699981689453,206.75,1480500
2025-02-12,204.97999572753906,204.97999572753906,199.55999755859375,200.61000061035156,1694500
2025-02-13,202.00999450683594,204.52000427246094,198.42999267578125,200.0,2142400
2025-02-14,200.0,201.1699981689453,196.6699981689453,197.61000061035156,1565400
2025-02-18,200.0,200.0,194.77000427246094,195.6999969482422,1696000
2025-02-19,196.55999755859375,200.0399932861328,194.25,194.64999389648438,1510100
2025-02-20,193.22000122070312,197.75,193.08999633789062,197.22999572753906,1528800
2025-02-21,196.91000366210938,200.17999267578125,196.7100067138672,199.02000427246094,1656500
2025-02-24,200.32000732421875,201.82000732421875,199.57000732421875,199.85000610351562,1412800
2025-02-25,199.94000244140625,204.47999572753906,199.66000366210938,203.97000122070312,1436200
2025-02-26,202.19000244140625,203.72000122070312,201.47000122070312,202.3300018310547,1185100
2025-02-27,202.5800018310547,205.5399932861328,202.35000610351562,204.89999389648438,1276500
2025-02-28,205.91000366210938,207.1999969482422,203.50999450683594,206.11000061035156,1245200
2025-03-03,207.60000610351562,209.4499969482422,205.27999877929688,207.6999969482422,1378000
2025-03-04,207.33999633789062,212.5,206.4600067138672,207.0800018310547,2093300
2025-03-05,206.11000061035156,211.49000549316406,205.75,210.52999877929688,1248200
2025-03-06,211.47999572753906,213.97999572753906,208.5800018310547,213.7899932861328,1506700
2025-03-07,211.7899932861328,221.22000122070312,211.7899932861328,220.10000610351562,1868300
2025-03-10,218.9600067138672,227.3699951171875,217.4600067138672,217.85000610351562,1844400
2025-03-11,216.4199981689453,218.66000366210938,211.77999877929688,212.3300018310547,1317100
2025-03-12,211.16000366210938,211.16000366210938,204.8000030517578,208.9499969482422,1031200
2025-03-13,208.50999450683594,212.5500030517578,207.7100067138672,211.17999267578125,1340000
2025-03-14,210.8300018310547,213.63999938964844,209.10000610351562,211.05999755859375,960700
2025-03-17,210.7100067138672,214.41000366210938,210.38999938964844,212.97999572753906,1042200
2025-03-18,212.8000030517578,213.91000366210938,210.39999389648438,212.42999267578125,973900
2025-03-19,212.74000549316406,215.72999572753906,210.97000122070312,213.0399932861328,840800
2025-03-20,211.89999389648438,212.61000061035156,209.58999633789062,209.88999938964844,1188800
2025-03-21,210.08999633789062,210.77000427246094,207.1199951171875,207.97999572753906,1931900
2025-03-24,209.13999938964844,211.07000732421875,208.02999877929688,210.7100067138672,863200
2025-03-25,211.5500030517578,213.1199951171875,209.35000610351562,212.55999755859375,1102600
2025-03-26,213.00999450683594,214.00999450683594,210.75999450683594,211.92999267578125,1026200
