Date,Open,High,Low,Close,Volume
2025-02-10,144.0,146.6999969482422,143.41000366210938,146.57000732421875,5899800
2025-02-11,146.57000732421875,148.52999877929688,145.5,147.97999572753906,4989600
2025-02-12,146.66000366210938,150.24000549316406,146.5,149.88999938964844,5268900
2025-02-13,149.0800018310547,149.97000122070312,148.02999877929688,149.17999267578125,5758600
2025-02-14,148.75999450683594,151.22000122070312,148.14999389648438,150.4600067138672,4778200
2025-02-18,149.8000030517578,150.75999450683594,148.64999389648438,148.8000030517578,7986900
2025-02-19,149.0,149.9600067138672,147.50999450683594,149.8000030517578,7052200
2025-02-20,148.52999877929688,152.52999877929688,148.33999633789062,151.57000732421875,7431500
2025-02-21,151.1699981689453,154.63999938964844,150.9600067138672,154.39999389648438,7117200
2025-02-24,154.39999389648438,156.6300048828125,154.17999267578125,156.27999877929688,8687700
2025-02-25,157.13999938964844,158.22999572753906,155.91000366210938,157.4199981689453,9348100
2025-02-26,157.39999389648438,158.38999938964844,154.27999877929688,154.74000549316406,6865100
2025-02-27,154.8800048828125,155.89999389648438,153.5500030517578,154.02000427246094,6073200
2025-02-28,155.36000061035156,156.0399932861328,153.3300018310547,155.27999877929688,9654800
2025-03-03,154.82000732421875,158.85000610351562,154.0,158.7899932861328,5459000
2025-03-04,158.47999572753906,159.50999450683594,153.80999755859375,153.9499969482422,6242900
2025-03-05,153.33999633789062,154.9499969482422,152.64999389648438,153.13999938964844,4239800
2025-03-06,152.97000122070312,154.11000061035156,151.63999938964844,153.5500030517578,5354300
2025-03-07,153.1199951171875,153.91000366210938,150.42999267578125,150.9499969482422,7932500
2025-03-10,151.36000061035156,151.66000366210938,149.64999389648438,150.58999633789062,11848700
2025-03-11,150.85000610351562,153.6300048828125,150.13999938964844,152.10000610351562,5787200
2025-03-12,151.83999633789062,152.5500030517578,150.30999755859375,151.32000732421875,5180800
2025-03-13,151.72000122070312,152.75999450683594,150.14999389648438,150.49000549316406,6258700
2025-03-14,150.5500030517578,152.02000427246094,149.8000030517578,151.8800048828125,5541400
2025-03-17,152.85000610351562,155.72999572753906,152.1300048828125,155.7100067138672,6680700
2025-03-18,155.5,157.0,153.58999633789062,153.83999633789062,8021600
2025-03-19,153.92999267578125,154.50999450683594,152.22000122070312,154.2899932861328,4202300
2025-03-20,152.7100067138672,153.0399932861328,151.4600067138672,152.47000122070312,5016200
2025-03-21,152.3800048828125,152.67999267578125,150.35000610351562,151.47999572753906,11194600
2025-03-24,152.0,152.97999572753906,150.74000549316406,151.5500030517578,6070400
2025-03-25,152.0,152.3800048828125,150.10000610351562,152.2100067138672,3797100
2025-03-26,152.0,154.77000427246094,151.9600067138672,154.3300018310547,4320300
2025-03-27,154.36000061035156,155.75999450683594,154.00999450683594,155.00999450683594,4398600
2025-03-28,155.08999633789062,156.11000061035156,153.5399932861328,155.16000366210938,4333600
2025-03-31,156.08999633789062,159.35000610351562,156.0,158.72999572753906,8395700
2025-04-01,158.5,158.67999267578125,156.74000549316406,158.08999633789062,4429100
2025-04-02,158.08999633789062,158.3699951171875,154.72000122070312,156.1699981689453,3889000
2025-04-03,159.44000244140625,163.0800018310547,158.25,162.07000732421875,10581500
2025-04-04,161.27000427246094,162.0,150.08999633789062,150.6199951171875,11951700
2025-04-07,147.1699981689453,152.8300018310547,145.0800018310547,151.22999572753906,9984300
2025-04-08,152.75,153.2899932861328,146.8000030517578,149.22999572753906,9018200
2025-04-09,148.6300048828125,152.94000244140625,146.14999389648438,151.8000030517578,10278500
2025-04-10,152.8000030517578,153.72999572753906,149.0800018310547,151.1699981689453,7818200
2025-04-11,151.8800048828125,155.27999877929688,151.3000030517578,153.88999938964844,6460900
2025-04-14,155.44000244140625,158.22999572753906,154.35000610351562,157.58999633789062,5904800
2025-04-15,158.5399932861328,161.0399932861328,156.85000610351562,160.08999633789062,6007200
2025-04-16,161.64999389648438,162.16000366210938,159.07000732421875,160.47999572753906,8296100
2025-04-17,161.3000030517578,165.0,161.3000030517578,163.2100067138672,7546400
2025-04-21,163.75999450683594,164.0500030517578,159.1699981689453,162.17999267578125,7264800
2025-04-22,163.2899932861328,164.69000244140625,161.92999267578125,164.11000061035156,9509700
2025-04-23,168.94000244140625,171.6300048828125,166.0800018310547,168.11000061035156,9084500
2025-04-24,168.3300018310547,170.50999450683594,166.4600067138672,170.07000732421875,8564900
2025-04-25,170.9600067138672,171.36000061035156,168.77999877929688,170.24000549316406,7755700
2025-04-28,170.2899932861328,170.52000427246094,168.13999938964844,169.1699981689453,6153300
2025-04-29,168.11000061035156,171.10000610351562,167.77000427246094,170.25999450683594,5346500
2025-04-30,171.5399932861328,172.02999877929688,169.02000427246094,171.36000061035156,6454400
2025-05-01,169.58999633789062,171.07000732421875,168.88999938964844,170.0500030517578,4885900
2025-05-02,170.39999389648438,171.49000549316406,169.75,170.86000061035156,4451100
2025-05-05,171.17999267578125,173.72000122070312,170.0,173.19000244140625,4545100
2025-05-06,172.77999877929688,174.2100067138672,172.16000366210938,174.0800018310547,4082000
2025-05-07,173.50999450683594,176.49000549316406,173.14999389648438,175.36000061035156,6685500
2025-05-08,174.24000549316406,174.9600067138672,170.27999877929688,172.0,5635100
2025-05-09,171.7100067138672,171.7100067138672,169.3800048828125,169.6999969482422,4733400
2025-05-12,165.63999938964844,166.60000610351562,162.3699951171875,164.8300018310547,10006500
2025-05-13,164.97000122070312,165.2899932861328,163.60000610351562,163.82000732421875,5941100
2025-05-14,163.44000244140625,165.6199951171875,162.92999267578125,164.02999877929688,4953000
2025-05-15,165.25999450683594,169.60000610351562,164.9499969482422,169.13999938964844,4959500
2025-05-16,169.3300018310547,170.60000610351562,168.3699951171875,170.44000244140625,3803500
2025-05-19,171.00999450683594,173.38999938964844,170.50999450683594,173.1699981689453,3879700
2025-05-20,173.0,174.60000610351562,172.75,174.1199951171875,3787600
2025-05-21,174.0,175.33999633789062,173.6300048828125,174.63999938964844,6245300
2025-05-22,174.63999938964844,176.22000122070312,173.16000366210938,175.22999572753906,4768900
2025-05-23,175.67999267578125,178.6999969482422,175.67999267578125,178.19000244140625,6164700
2025-05-27,178.19000244140625,179.8300018310547,177.50999450683594,179.22999572753906,5847700
2025-05-28,178.27999877929688,179.4600067138672,177.8800048828125,178.7899932861328,3286500
2025-05-29,176.50999450683594,178.17999267578125,174.92999267578125,177.8699951171875,5727300
2025-05-30,178.02000427246094,181.36000061035156,177.5800018310547,180.58999633789062,8506100
2025-06-02,179.8699951171875,182.8300018310547,179.50999450683594,182.75,4627400
2025-06-03,182.1999969482422,183.94000244140625,179.4199981689453,182.3699951171875,4940400
2025-06-04,182.60000610351562,182.61000061035156,178.27999877929688,180.66000366210938,5684800
2025-06-05,181.16000366210938,182.58999633789062,179.91000366210938,181.9600067138672,3570700
2025-06-06,181.6699981689453,182.52000427246094,181.0399932861328,181.72999572753906,2647300
2025-06-09,181.22000122070312,181.22000122070312,178.77000427246094,180.6300048828125,3114500
2025-06-10,180.58999633789062,181.2899932861328,178.8000030517578,179.02999877929688,3225500
2025-06-11,179.11000061035156,183.4199981689453,178.60000610351562,183.3699951171875,3947300
2025-06-12,183.82000732421875,184.10000610351562,181.6300048828125,184.10000610351562,5621300
2025-06-13,184.02000427246094,185.16000366210938,183.25999450683594,184.3300018310547,5505800
2025-06-16,183.91000366210938,186.69000244140625,181.55999755859375,183.2899932861328,5188000
2025-06-17,182.6199951171875,184.5399932861328,181.6300048828125,183.4600067138672,7427900
2025-06-18,183.82000732421875,184.60000610351562,182.33999633789062,182.61000061035156,6063400
2025-06-20,182.22000122070312,183.5,181.7100067138672,183.2899932861328,10765200
2025-06-23,183.57000732421875,185.47000122070312,183.3000030517578,184.9499969482422,4308700
2025-06-24,184.57000732421875,184.97000122070312,183.6999969482422,184.49000549316406,3184200
2025-06-25,183.30999755859375,183.6999969482422,179.17999267578125,179.60000610351562,5113000
2025-06-26,180.85000610351562,181.19000244140625,179.3300018310547,180.66000366210938,5847500
2025-06-27,178.82000732421875,181.3000030517578,178.1999969482422,181.02999877929688,7053300
2025-06-30,181.0,182.47000122070312,180.02999877929688,182.1300048828125,5254100
2025-07-01,182.74000549316406,183.8300018310547,176.35000610351562,177.52999877929688,5176300
2025-07-02,176.35000610351562,178.1199951171875,175.1300048828125,175.91000366210938,5572600
2025-07-03,175.9499969482422,178.8800048828125,175.3000030517578,178.8800048828125,2734100
2025-07-07,179.36000061035156,181.47000122070312,178.24000549316406,181.1999969482422,4653700
2025-07-08,179.91000366210938,181.0,177.14999389648438,177.72000122070312,4177700
2025-07-09,179.57000732421875,179.60000610351562,176.3000030517578,177.97999572753906,3821300
